Date,Number_of_Mandates_On,State_Name
10/1/2020,2,PA
10/2/2020,2,PA
10/3/2020,2,PA
10/4/2020,2,PA
10/5/2020,2,PA
10/6/2020,2,PA
10/7/2020,2,PA
10/8/2020,2,PA
10/9/2020,2,PA
10/10/2020,2,PA
10/11/2020,2,PA
2/1/2020,0,RI
3/16/2020,1,RI
3/17/2020,3,RI
3/28/2020,4,RI
5/9/2020,3,RI
2/2/2020,0,RI
2/3/2020,0,RI
2/4/2020,0,RI
2/5/2020,0,RI
2/6/2020,0,RI
2/7/2020,0,RI
2/8/2020,0,RI
2/9/2020,0,RI
2/10/2020,0,RI
2/11/2020,0,RI
2/12/2020,0,RI
2/13/2020,0,RI
2/14/2020,0,RI
2/15/2020,0,RI
2/16/2020,0,RI
2/17/2020,0,RI
2/18/2020,0,RI
2/19/2020,0,RI
2/20/2020,0,RI
2/21/2020,0,RI
2/22/2020,0,RI
2/23/2020,0,RI
2/24/2020,0,RI
2/25/2020,0,RI
2/26/2020,0,RI
2/27/2020,0,RI
2/28/2020,0,RI
2/29/2020,0,RI
3/1/2020,0,RI
3/2/2020,0,RI
3/3/2020,0,RI
3/4/2020,0,RI
3/5/2020,0,RI
3/6/2020,0,RI
3/7/2020,0,RI
3/8/2020,0,RI
3/9/2020,0,RI
3/10/2020,0,RI
3/11/2020,0,RI
3/12/2020,0,RI
3/13/2020,0,RI
3/14/2020,0,RI
3/15/2020,0,RI
3/18/2020,3,RI
3/19/2020,3,RI
3/20/2020,3,RI
3/21/2020,3,RI
3/22/2020,3,RI
3/23/2020,3,RI
3/24/2020,3,RI
3/25/2020,3,RI
3/26/2020,3,RI
3/27/2020,3,RI
3/29/2020,4,RI
3/30/2020,4,RI
3/31/2020,4,RI
4/1/2020,4,RI
4/2/2020,4,RI
4/3/2020,4,RI
4/4/2020,4,RI
4/5/2020,4,RI
4/6/2020,4,RI
4/7/2020,4,RI
4/8/2020,4,RI
4/9/2020,4,RI
4/10/2020,4,RI
4/11/2020,4,RI
4/12/2020,4,RI
4/13/2020,4,RI
4/14/2020,4,RI
4/15/2020,4,RI
4/16/2020,4,RI
4/17/2020,4,RI
4/18/2020,4,RI
4/19/2020,4,RI
4/20/2020,4,RI
4/21/2020,4,RI
4/22/2020,4,RI
4/23/2020,4,RI
4/24/2020,4,RI
4/25/2020,4,RI
4/26/2020,4,RI
4/27/2020,4,RI
4/28/2020,4,RI
4/29/2020,4,RI
4/30/2020,4,RI
5/1/2020,4,RI
5/2/2020,4,RI
5/3/2020,4,RI
5/4/2020,4,RI
5/5/2020,4,RI
5/6/2020,4,RI
5/7/2020,4,RI
5/8/2020,4,RI
5/10/2020,3,RI
5/11/2020,3,RI
5/12/2020,3,RI
5/13/2020,3,RI
5/14/2020,3,RI
5/15/2020,3,RI
5/16/2020,3,RI
5/17/2020,3,RI
5/18/2020,3,RI
5/19/2020,3,RI
5/20/2020,3,RI
5/21/2020,3,RI
5/22/2020,3,RI
5/23/2020,3,RI
5/24/2020,3,RI
5/25/2020,3,RI
5/26/2020,3,RI
5/27/2020,3,RI
5/28/2020,3,RI
5/29/2020,3,RI
5/30/2020,3,RI
5/31/2020,3,RI
6/1/2020,3,RI
6/2/2020,3,RI
6/3/2020,3,RI
6/4/2020,3,RI
6/5/2020,3,RI
6/6/2020,3,RI
6/7/2020,3,RI
6/8/2020,3,RI
6/9/2020,3,RI
6/10/2020,3,RI
6/11/2020,3,RI
6/12/2020,3,RI
6/13/2020,3,RI
6/14/2020,3,RI
6/15/2020,3,RI
6/16/2020,3,RI
6/17/2020,3,RI
6/18/2020,3,RI
6/19/2020,3,RI
6/20/2020,3,RI
6/21/2020,3,RI
6/22/2020,3,RI
6/23/2020,3,RI
6/24/2020,3,RI
6/25/2020,3,RI
6/26/2020,3,RI
6/27/2020,3,RI
6/28/2020,3,RI
6/29/2020,3,RI
6/30/2020,3,RI
7/1/2020,3,RI
7/2/2020,3,RI
7/3/2020,3,RI
7/4/2020,3,RI
7/5/2020,3,RI
7/6/2020,3,RI
7/7/2020,3,RI
7/8/2020,3,RI
7/9/2020,3,RI
7/10/2020,3,RI
7/11/2020,3,RI
7/12/2020,3,RI
7/13/2020,3,RI
7/14/2020,3,RI
7/15/2020,3,RI
7/16/2020,3,RI
7/17/2020,3,RI
7/18/2020,3,RI
7/19/2020,3,RI
7/20/2020,3,RI
7/21/2020,3,RI
7/22/2020,3,RI
7/23/2020,3,RI
7/24/2020,3,RI
7/25/2020,3,RI
7/26/2020,3,RI
7/27/2020,3,RI
7/28/2020,3,RI
7/29/2020,3,RI
7/30/2020,3,RI
7/31/2020,3,RI
8/1/2020,3,RI
8/2/2020,3,RI
8/3/2020,3,RI
8/4/2020,3,RI
8/5/2020,3,RI
8/6/2020,3,RI
8/7/2020,3,RI
8/8/2020,3,RI
8/9/2020,3,RI
8/10/2020,3,RI
8/11/2020,3,RI
8/12/2020,3,RI
8/13/2020,3,RI
8/14/2020,3,RI
8/15/2020,3,RI
8/16/2020,3,RI
8/17/2020,3,RI
8/18/2020,3,RI
8/19/2020,3,RI
8/20/2020,3,RI
8/21/2020,3,RI
8/22/2020,3,RI
8/23/2020,3,RI
8/24/2020,3,RI
8/25/2020,3,RI
8/26/2020,3,RI
8/27/2020,3,RI
8/28/2020,3,RI
8/29/2020,3,RI
8/30/2020,3,RI
8/31/2020,3,RI
9/1/2020,3,RI
9/2/2020,3,RI
9/3/2020,3,RI
9/4/2020,3,RI
9/5/2020,3,RI
9/6/2020,3,RI
9/7/2020,3,RI
9/8/2020,3,RI
9/9/2020,3,RI
9/10/2020,3,RI
9/11/2020,3,RI
9/12/2020,3,RI
9/13/2020,3,RI
9/14/2020,3,RI
9/15/2020,3,RI
9/16/2020,3,RI
9/17/2020,3,RI
9/18/2020,3,RI
9/19/2020,3,RI
9/20/2020,3,RI
9/21/2020,3,RI
9/22/2020,3,RI
9/23/2020,3,RI
9/24/2020,3,RI
9/25/2020,3,RI
9/26/2020,3,RI
9/27/2020,3,RI
9/28/2020,3,RI
9/29/2020,3,RI
9/30/2020,3,RI
10/1/2020,3,RI
10/2/2020,3,RI
10/3/2020,3,RI
10/4/2020,3,RI
10/5/2020,3,RI
10/6/2020,3,RI
10/7/2020,3,RI
10/8/2020,3,RI
10/9/2020,3,RI
10/10/2020,3,RI
10/11/2020,3,RI
2/1/2020,0,SC
3/16/2020,1,SC
3/18/2020,3,SC
4/7/2020,4,SC
5/4/2020,3,SC
8/3/2020,2,SC
2/2/2020,0,SC
2/3/2020,0,SC
2/4/2020,0,SC
2/5/2020,0,SC
2/6/2020,0,SC
2/7/2020,0,SC
2/8/2020,0,SC
2/9/2020,0,SC
2/10/2020,0,SC
2/11/2020,0,SC
2/12/2020,0,SC
2/13/2020,0,SC
2/14/2020,0,SC
2/15/2020,0,SC
2/16/2020,0,SC
2/17/2020,0,SC
2/18/2020,0,SC
2/19/2020,0,SC
2/20/2020,0,SC
2/21/2020,0,SC
2/22/2020,0,SC
2/23/2020,0,SC
2/24/2020,0,SC
2/25/2020,0,SC
2/26/2020,0,SC
2/27/2020,0,SC
2/28/2020,0,SC
2/29/2020,0,SC
3/1/2020,0,SC
3/2/2020,0,SC
3/3/2020,0,SC
3/4/2020,0,SC
3/5/2020,0,SC
3/6/2020,0,SC
3/7/2020,0,SC
3/8/2020,0,SC
3/9/2020,0,SC
3/10/2020,0,SC
3/11/2020,0,SC
3/12/2020,0,SC
3/13/2020,0,SC
3/14/2020,0,SC
3/15/2020,0,SC
3/17/2020,1,SC
3/19/2020,3,SC
3/20/2020,3,SC
3/21/2020,3,SC
3/22/2020,3,SC
3/23/2020,3,SC
3/24/2020,3,SC
3/25/2020,3,SC
3/26/2020,3,SC
3/27/2020,3,SC
3/28/2020,3,SC
3/29/2020,3,SC
3/30/2020,3,SC
3/31/2020,3,SC
4/1/2020,3,SC
4/2/2020,3,SC
4/3/2020,3,SC
4/4/2020,3,SC
4/5/2020,3,SC
4/6/2020,3,SC
4/8/2020,4,SC
4/9/2020,4,SC
4/10/2020,4,SC
4/11/2020,4,SC
4/12/2020,4,SC
4/13/2020,4,SC
4/14/2020,4,SC
4/15/2020,4,SC
4/16/2020,4,SC
4/17/2020,4,SC
4/18/2020,4,SC
4/19/2020,4,SC
4/20/2020,4,SC
4/21/2020,4,SC
4/22/2020,4,SC
4/23/2020,4,SC
4/24/2020,4,SC
4/25/2020,4,SC
4/26/2020,4,SC
4/27/2020,4,SC
4/28/2020,4,SC
4/29/2020,4,SC
4/30/2020,4,SC
5/1/2020,4,SC
5/2/2020,4,SC
5/3/2020,4,SC
5/5/2020,3,SC
5/6/2020,3,SC
5/7/2020,3,SC
5/8/2020,3,SC
5/9/2020,3,SC
5/10/2020,3,SC
5/11/2020,3,SC
5/12/2020,3,SC
5/13/2020,3,SC
5/14/2020,3,SC
5/15/2020,3,SC
5/16/2020,3,SC
5/17/2020,3,SC
5/18/2020,3,SC
5/19/2020,3,SC
5/20/2020,3,SC
5/21/2020,3,SC
5/22/2020,3,SC
5/23/2020,3,SC
5/24/2020,3,SC
5/25/2020,3,SC
5/26/2020,3,SC
5/27/2020,3,SC
5/28/2020,3,SC
5/29/2020,3,SC
5/30/2020,3,SC
5/31/2020,3,SC
6/1/2020,3,SC
6/2/2020,3,SC
6/3/2020,3,SC
6/4/2020,3,SC
6/5/2020,3,SC
6/6/2020,3,SC
6/7/2020,3,SC
6/8/2020,3,SC
6/9/2020,3,SC
6/10/2020,3,SC
6/11/2020,3,SC
6/12/2020,3,SC
6/13/2020,3,SC
6/14/2020,3,SC
6/15/2020,3,SC
6/16/2020,3,SC
6/17/2020,3,SC
6/18/2020,3,SC
6/19/2020,3,SC
6/20/2020,3,SC
6/21/2020,3,SC
6/22/2020,3,SC
6/23/2020,3,SC
6/24/2020,3,SC
6/25/2020,3,SC
6/26/2020,3,SC
6/27/2020,3,SC
6/28/2020,3,SC
6/29/2020,3,SC
6/30/2020,3,SC
7/1/2020,3,SC
7/2/2020,3,SC
7/3/2020,3,SC
7/4/2020,3,SC
7/5/2020,3,SC
7/6/2020,3,SC
7/7/2020,3,SC
7/8/2020,3,SC
7/9/2020,3,SC
7/10/2020,3,SC
7/11/2020,3,SC
7/12/2020,3,SC
7/13/2020,3,SC
7/14/2020,3,SC
7/15/2020,3,SC
7/16/2020,3,SC
7/17/2020,3,SC
7/18/2020,3,SC
7/19/2020,3,SC
7/20/2020,3,SC
7/21/2020,3,SC
7/22/2020,3,SC
7/23/2020,3,SC
7/24/2020,3,SC
7/25/2020,3,SC
7/26/2020,3,SC
7/27/2020,3,SC
7/28/2020,3,SC
7/29/2020,3,SC
7/30/2020,3,SC
7/31/2020,3,SC
8/1/2020,3,SC
8/2/2020,3,SC
8/4/2020,2,SC
8/5/2020,2,SC
8/6/2020,2,SC
8/7/2020,2,SC
8/8/2020,2,SC
8/9/2020,2,SC
8/10/2020,2,SC
8/11/2020,2,SC
8/12/2020,2,SC
8/13/2020,2,SC
8/14/2020,2,SC
8/15/2020,2,SC
8/16/2020,2,SC
8/17/2020,2,SC
8/18/2020,2,SC
8/19/2020,2,SC
8/20/2020,2,SC
8/21/2020,2,SC
8/22/2020,2,SC
8/23/2020,2,SC
8/24/2020,2,SC
8/25/2020,2,SC
8/26/2020,2,SC
8/27/2020,2,SC
8/28/2020,2,SC
8/29/2020,2,SC
8/30/2020,2,SC
8/31/2020,2,SC
9/1/2020,2,SC
9/2/2020,2,SC
9/3/2020,2,SC
9/4/2020,2,SC
9/5/2020,2,SC
9/6/2020,2,SC
9/7/2020,2,SC
9/8/2020,2,SC
9/9/2020,2,SC
9/10/2020,2,SC
9/11/2020,2,SC
9/12/2020,2,SC
9/13/2020,2,SC
9/14/2020,2,SC
9/15/2020,2,SC
9/16/2020,2,SC
9/17/2020,2,SC
9/18/2020,2,SC
9/19/2020,2,SC
9/20/2020,2,SC
9/21/2020,2,SC
9/22/2020,2,SC
9/23/2020,2,SC
9/24/2020,2,SC
9/25/2020,2,SC
9/26/2020,2,SC
9/27/2020,2,SC
9/28/2020,2,SC
9/29/2020,2,SC
9/30/2020,2,SC
10/1/2020,2,SC
10/2/2020,2,SC
10/3/2020,2,SC
10/4/2020,2,SC
10/5/2020,2,SC
10/6/2020,2,SC
10/7/2020,2,SC
10/8/2020,2,SC
10/9/2020,2,SC
10/10/2020,2,SC
10/11/2020,2,SC
2/1/2020,0,SD
3/16/2020,1,SD
4/6/2020,2,SD
4/28/2020,1,SD
2/2/2020,0,SD
2/3/2020,0,SD
2/4/2020,0,SD
2/5/2020,0,SD
2/6/2020,0,SD
2/7/2020,0,SD
2/8/2020,0,SD
2/9/2020,0,SD
2/10/2020,0,SD
2/11/2020,0,SD
2/12/2020,0,SD
2/13/2020,0,SD
2/14/2020,0,SD
2/15/2020,0,SD
2/16/2020,0,SD
2/17/2020,0,SD
2/18/2020,0,SD
2/19/2020,0,SD
2/20/2020,0,SD
2/21/2020,0,SD
2/22/2020,0,SD
2/23/2020,0,SD
2/24/2020,0,SD
2/25/2020,0,SD
2/26/2020,0,SD
2/27/2020,0,SD
2/28/2020,0,SD
2/29/2020,0,SD
3/1/2020,0,SD
3/2/2020,0,SD
3/3/2020,0,SD
3/4/2020,0,SD
3/5/2020,0,SD
3/6/2020,0,SD
3/7/2020,0,SD
3/8/2020,0,SD
3/9/2020,0,SD
3/10/2020,0,SD
3/11/2020,0,SD
3/12/2020,0,SD
3/13/2020,0,SD
3/14/2020,0,SD
3/15/2020,0,SD
3/17/2020,1,SD
3/18/2020,1,SD
3/19/2020,1,SD
3/20/2020,1,SD
3/21/2020,1,SD
3/22/2020,1,SD
3/23/2020,1,SD
3/24/2020,1,SD
3/25/2020,1,SD
3/26/2020,1,SD
3/27/2020,1,SD
3/28/2020,1,SD
3/29/2020,1,SD
3/30/2020,1,SD
3/31/2020,1,SD
4/1/2020,1,SD
4/2/2020,1,SD
4/3/2020,1,SD
4/4/2020,1,SD
4/5/2020,1,SD
4/7/2020,2,SD
4/8/2020,2,SD
4/9/2020,2,SD
4/10/2020,2,SD
4/11/2020,2,SD
4/12/2020,2,SD
4/13/2020,2,SD
4/14/2020,2,SD
4/15/2020,2,SD
4/16/2020,2,SD
4/17/2020,2,SD
4/18/2020,2,SD
4/19/2020,2,SD
4/20/2020,2,SD
4/21/2020,2,SD
4/22/2020,2,SD
4/23/2020,2,SD
4/24/2020,2,SD
4/25/2020,2,SD
4/26/2020,2,SD
4/27/2020,2,SD
4/29/2020,1,SD
4/30/2020,1,SD
5/1/2020,1,SD
5/2/2020,1,SD
5/3/2020,1,SD
5/4/2020,1,SD
5/5/2020,1,SD
5/6/2020,1,SD
5/7/2020,1,SD
5/8/2020,1,SD
5/9/2020,1,SD
5/10/2020,1,SD
5/11/2020,1,SD
5/12/2020,1,SD
5/13/2020,1,SD
5/14/2020,1,SD
5/15/2020,1,SD
5/16/2020,1,SD
5/17/2020,1,SD
5/18/2020,1,SD
5/19/2020,1,SD
5/20/2020,1,SD
5/21/2020,1,SD
5/22/2020,1,SD
5/23/2020,1,SD
5/24/2020,1,SD
5/25/2020,1,SD
5/26/2020,1,SD
5/27/2020,1,SD
5/28/2020,1,SD
5/29/2020,1,SD
5/30/2020,1,SD
5/31/2020,1,SD
6/1/2020,1,SD
6/2/2020,1,SD
6/3/2020,1,SD
6/4/2020,1,SD
6/5/2020,1,SD
6/6/2020,1,SD
6/7/2020,1,SD
6/8/2020,1,SD
6/9/2020,1,SD
6/10/2020,1,SD
6/11/2020,1,SD
6/12/2020,1,SD
6/13/2020,1,SD
6/14/2020,1,SD
6/15/2020,1,SD
6/16/2020,1,SD
6/17/2020,1,SD
6/18/2020,1,SD
6/19/2020,1,SD
6/20/2020,1,SD
6/21/2020,1,SD
6/22/2020,1,SD
6/23/2020,1,SD
6/24/2020,1,SD
6/25/2020,1,SD
6/26/2020,1,SD
6/27/2020,1,SD
6/28/2020,1,SD
6/29/2020,1,SD
6/30/2020,1,SD
7/1/2020,1,SD
7/2/2020,1,SD
7/3/2020,1,SD
7/4/2020,1,SD
7/5/2020,1,SD
7/6/2020,1,SD
7/7/2020,1,SD
7/8/2020,1,SD
7/9/2020,1,SD
7/10/2020,1,SD
7/11/2020,1,SD
7/12/2020,1,SD
7/13/2020,1,SD
7/14/2020,1,SD
7/15/2020,1,SD
7/16/2020,1,SD
7/17/2020,1,SD
7/18/2020,1,SD
7/19/2020,1,SD
7/20/2020,1,SD
7/21/2020,1,SD
7/22/2020,1,SD
7/23/2020,1,SD
7/24/2020,1,SD
7/25/2020,1,SD
7/26/2020,1,SD
7/27/2020,1,SD
7/28/2020,1,SD
7/29/2020,1,SD
7/30/2020,1,SD
7/31/2020,1,SD
8/1/2020,1,SD
8/2/2020,1,SD
8/3/2020,1,SD
8/4/2020,1,SD
8/5/2020,1,SD
8/6/2020,1,SD
8/7/2020,1,SD
8/8/2020,1,SD
8/9/2020,1,SD
8/10/2020,1,SD
8/11/2020,1,SD
8/12/2020,1,SD
8/13/2020,1,SD
8/14/2020,1,SD
8/15/2020,1,SD
8/16/2020,1,SD
8/17/2020,1,SD
8/18/2020,1,SD
8/19/2020,1,SD
8/20/2020,1,SD
8/21/2020,1,SD
8/22/2020,1,SD
8/23/2020,1,SD
8/24/2020,1,SD
8/25/2020,1,SD
8/26/2020,1,SD
8/27/2020,1,SD
8/28/2020,1,SD
8/29/2020,1,SD
8/30/2020,1,SD
8/31/2020,1,SD
9/1/2020,1,SD
9/2/2020,1,SD
9/3/2020,1,SD
9/4/2020,1,SD
9/5/2020,1,SD
9/6/2020,1,SD
9/7/2020,1,SD
9/8/2020,1,SD
9/9/2020,1,SD
9/10/2020,1,SD
9/11/2020,1,SD
9/12/2020,1,SD
9/13/2020,1,SD
9/14/2020,1,SD
9/15/2020,1,SD
9/16/2020,1,SD
9/17/2020,1,SD
9/18/2020,1,SD
9/19/2020,1,SD
9/20/2020,1,SD
9/21/2020,1,SD
9/22/2020,1,SD
9/23/2020,1,SD
9/24/2020,1,SD
9/25/2020,1,SD
9/26/2020,1,SD
9/27/2020,1,SD
9/28/2020,1,SD
9/29/2020,1,SD
9/30/2020,1,SD
10/1/2020,1,SD
10/2/2020,1,SD
10/3/2020,1,SD
10/4/2020,1,SD
10/5/2020,1,SD
10/6/2020,1,SD
10/7/2020,1,SD
10/8/2020,1,SD
10/9/2020,1,SD
10/10/2020,1,SD
10/11/2020,1,SD
2/1/2020,0,TN
3/20/2020,1,TN
3/23/2020,3,TN
4/1/2020,4,TN
4/2/2020,5,TN
5/26/2020,3,TN
2/2/2020,0,TN
2/3/2020,0,TN
2/4/2020,0,TN
2/5/2020,0,TN
2/6/2020,0,TN
2/7/2020,0,TN
2/8/2020,0,TN
2/9/2020,0,TN
2/10/2020,0,TN
2/11/2020,0,TN
2/12/2020,0,TN
2/13/2020,0,TN
2/14/2020,0,TN
2/15/2020,0,TN
2/16/2020,0,TN
2/17/2020,0,TN
2/18/2020,0,TN
2/19/2020,0,TN
2/20/2020,0,TN
2/21/2020,0,TN
2/22/2020,0,TN
2/23/2020,0,TN
2/24/2020,0,TN
2/25/2020,0,TN
2/26/2020,0,TN
2/27/2020,0,TN
2/28/2020,0,TN
2/29/2020,0,TN
3/1/2020,0,TN
3/2/2020,0,TN
3/3/2020,0,TN
3/4/2020,0,TN
3/5/2020,0,TN
3/6/2020,0,TN
3/7/2020,0,TN
3/8/2020,0,TN
3/9/2020,0,TN
3/10/2020,0,TN
3/11/2020,0,TN
3/12/2020,0,TN
3/13/2020,0,TN
3/14/2020,0,TN
3/15/2020,0,TN
3/16/2020,0,TN
3/17/2020,0,TN
3/18/2020,0,TN
3/19/2020,0,TN
3/21/2020,1,TN
3/22/2020,1,TN
3/24/2020,3,TN
3/25/2020,3,TN
3/26/2020,3,TN
3/27/2020,3,TN
3/28/2020,3,TN
3/29/2020,3,TN
3/30/2020,3,TN
3/31/2020,3,TN
4/3/2020,5,TN
4/4/2020,5,TN
4/5/2020,5,TN
4/6/2020,5,TN
4/7/2020,5,TN
4/8/2020,5,TN
4/9/2020,5,TN
4/10/2020,5,TN
4/11/2020,5,TN
4/12/2020,5,TN
4/13/2020,5,TN
4/14/2020,5,TN
4/15/2020,5,TN
4/16/2020,5,TN
4/17/2020,5,TN
4/18/2020,5,TN
4/19/2020,5,TN
4/20/2020,5,TN
4/21/2020,5,TN
4/22/2020,5,TN
4/23/2020,5,TN
4/24/2020,5,TN
4/25/2020,5,TN
4/26/2020,5,TN
4/27/2020,5,TN
4/28/2020,5,TN
4/29/2020,5,TN
4/30/2020,5,TN
5/1/2020,5,TN
5/2/2020,5,TN
5/3/2020,5,TN
5/4/2020,5,TN
5/5/2020,5,TN
5/6/2020,5,TN
5/7/2020,5,TN
5/8/2020,5,TN
5/9/2020,5,TN
5/10/2020,5,TN
5/11/2020,5,TN
5/12/2020,5,TN
5/13/2020,5,TN
5/14/2020,5,TN
5/15/2020,5,TN
5/16/2020,5,TN
5/17/2020,5,TN
5/18/2020,5,TN
5/19/2020,5,TN
5/20/2020,5,TN
5/21/2020,5,TN
5/22/2020,5,TN
5/23/2020,5,TN
5/24/2020,5,TN
5/25/2020,5,TN
5/27/2020,3,TN
5/28/2020,3,TN
5/29/2020,3,TN
5/30/2020,3,TN
5/31/2020,3,TN
6/1/2020,3,TN
6/2/2020,3,TN
6/3/2020,3,TN
6/4/2020,3,TN
6/5/2020,3,TN
6/6/2020,3,TN
6/7/2020,3,TN
6/8/2020,3,TN
6/9/2020,3,TN
6/10/2020,3,TN
6/11/2020,3,TN
6/12/2020,3,TN
6/13/2020,3,TN
6/14/2020,3,TN
6/15/2020,3,TN
6/16/2020,3,TN
6/17/2020,3,TN
6/18/2020,3,TN
6/19/2020,3,TN
6/20/2020,3,TN
6/21/2020,3,TN
6/22/2020,3,TN
6/23/2020,3,TN
6/24/2020,3,TN
6/25/2020,3,TN
6/26/2020,3,TN
6/27/2020,3,TN
6/28/2020,3,TN
6/29/2020,3,TN
6/30/2020,3,TN
7/1/2020,3,TN
7/2/2020,3,TN
7/3/2020,3,TN
7/4/2020,3,TN
7/5/2020,3,TN
7/6/2020,3,TN
7/7/2020,3,TN
7/8/2020,3,TN
7/9/2020,3,TN
7/10/2020,3,TN
7/11/2020,3,TN
7/12/2020,3,TN
7/13/2020,3,TN
7/14/2020,3,TN
7/15/2020,3,TN
7/16/2020,3,TN
7/17/2020,3,TN
7/18/2020,3,TN
7/19/2020,3,TN
7/20/2020,3,TN
7/21/2020,3,TN
7/22/2020,3,TN
7/23/2020,3,TN
7/24/2020,3,TN
7/25/2020,3,TN
7/26/2020,3,TN
7/27/2020,3,TN
7/28/2020,3,TN
7/29/2020,3,TN
7/30/2020,3,TN
7/31/2020,3,TN
8/1/2020,3,TN
8/2/2020,3,TN
8/3/2020,3,TN
8/4/2020,3,TN
8/5/2020,3,TN
8/6/2020,3,TN
8/7/2020,3,TN
8/8/2020,3,TN
8/9/2020,3,TN
8/10/2020,3,TN
8/11/2020,3,TN
8/12/2020,3,TN
8/13/2020,3,TN
8/14/2020,3,TN
8/15/2020,3,TN
8/16/2020,3,TN
8/17/2020,3,TN
8/18/2020,3,TN
8/19/2020,3,TN
8/20/2020,3,TN
8/21/2020,3,TN
8/22/2020,3,TN
8/23/2020,3,TN
8/24/2020,3,TN
8/25/2020,3,TN
8/26/2020,3,TN
8/27/2020,3,TN
8/28/2020,3,TN
8/29/2020,3,TN
8/30/2020,3,TN
8/31/2020,3,TN
9/1/2020,3,TN
9/2/2020,3,TN
9/3/2020,3,TN
9/4/2020,3,TN
9/5/2020,3,TN
9/6/2020,3,TN
9/7/2020,3,TN
9/8/2020,3,TN
9/9/2020,3,TN
9/10/2020,3,TN
9/11/2020,3,TN
9/12/2020,3,TN
9/13/2020,3,TN
9/14/2020,3,TN
9/15/2020,3,TN
9/16/2020,3,TN
9/17/2020,3,TN
9/18/2020,3,TN
9/19/2020,3,TN
9/20/2020,3,TN
9/21/2020,3,TN
9/22/2020,3,TN
9/23/2020,3,TN
9/24/2020,3,TN
9/25/2020,3,TN
9/26/2020,3,TN
9/27/2020,3,TN
9/28/2020,3,TN
9/29/2020,3,TN
9/30/2020,3,TN
10/1/2020,3,TN
10/2/2020,3,TN
10/3/2020,3,TN
10/4/2020,3,TN
10/5/2020,3,TN
10/6/2020,3,TN
10/7/2020,3,TN
10/8/2020,3,TN
10/9/2020,3,TN
10/10/2020,3,TN
10/11/2020,3,TN
2/1/2020,0,TX
3/19/2020,1,TX
3/21/2020,3,TX
4/2/2020,4,TX
5/1/2020,3,TX
6/4/2020,2,TX
6/26/2020,3,TX
2/2/2020,0,TX
2/3/2020,0,TX
2/4/2020,0,TX
2/5/2020,0,TX
2/6/2020,0,TX
2/7/2020,0,TX
2/8/2020,0,TX
2/9/2020,0,TX
2/10/2020,0,TX
2/11/2020,0,TX
2/12/2020,0,TX
2/13/2020,0,TX
2/14/2020,0,TX
2/15/2020,0,TX
2/16/2020,0,TX
2/17/2020,0,TX
2/18/2020,0,TX
2/19/2020,0,TX
2/20/2020,0,TX
2/21/2020,0,TX
2/22/2020,0,TX
2/23/2020,0,TX
2/24/2020,0,TX
2/25/2020,0,TX
2/26/2020,0,TX
2/27/2020,0,TX
2/28/2020,0,TX
2/29/2020,0,TX
3/1/2020,0,TX
3/2/2020,0,TX
3/3/2020,0,TX
3/4/2020,0,TX
3/5/2020,0,TX
3/6/2020,0,TX
3/7/2020,0,TX
3/8/2020,0,TX
3/9/2020,0,TX
3/10/2020,0,TX
3/11/2020,0,TX
3/12/2020,0,TX
3/13/2020,0,TX
3/14/2020,0,TX
3/15/2020,0,TX
3/16/2020,0,TX
3/17/2020,0,TX
3/18/2020,0,TX
3/20/2020,1,TX
3/22/2020,3,TX
3/23/2020,3,TX
3/24/2020,3,TX
3/25/2020,3,TX
3/26/2020,3,TX
3/27/2020,3,TX
3/28/2020,3,TX
3/29/2020,3,TX
3/30/2020,3,TX
3/31/2020,3,TX
4/1/2020,3,TX
4/3/2020,4,TX
4/4/2020,4,TX
4/5/2020,4,TX
4/6/2020,4,TX
4/7/2020,4,TX
4/8/2020,4,TX
4/9/2020,4,TX
4/10/2020,4,TX
4/11/2020,4,TX
4/12/2020,4,TX
4/13/2020,4,TX
4/14/2020,4,TX
4/15/2020,4,TX
4/16/2020,4,TX
4/17/2020,4,TX
4/18/2020,4,TX
4/19/2020,4,TX
4/20/2020,4,TX
4/21/2020,4,TX
4/22/2020,4,TX
4/23/2020,4,TX
4/24/2020,4,TX
4/25/2020,4,TX
4/26/2020,4,TX
4/27/2020,4,TX
4/28/2020,4,TX
4/29/2020,4,TX
4/30/2020,4,TX
5/2/2020,3,TX
5/3/2020,3,TX
5/4/2020,3,TX
5/5/2020,3,TX
5/6/2020,3,TX
5/7/2020,3,TX
5/8/2020,3,TX
5/9/2020,3,TX
5/10/2020,3,TX
5/11/2020,3,TX
5/12/2020,3,TX
5/13/2020,3,TX
5/14/2020,3,TX
5/15/2020,3,TX
5/16/2020,3,TX
5/17/2020,3,TX
5/18/2020,3,TX
5/19/2020,3,TX
5/20/2020,3,TX
5/21/2020,3,TX
5/22/2020,3,TX
5/23/2020,3,TX
5/24/2020,3,TX
5/25/2020,3,TX
5/26/2020,3,TX
5/27/2020,3,TX
5/28/2020,3,TX
5/29/2020,3,TX
5/30/2020,3,TX
5/31/2020,3,TX
6/1/2020,3,TX
6/2/2020,3,TX
6/3/2020,3,TX
6/5/2020,2,TX
6/6/2020,2,TX
6/7/2020,2,TX
6/8/2020,2,TX
6/9/2020,2,TX
6/10/2020,2,TX
6/11/2020,2,TX
6/12/2020,2,TX
6/13/2020,2,TX
6/14/2020,2,TX
6/15/2020,2,TX
6/16/2020,2,TX
